date,pm10,so2,co,o3,no2,max,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,cloudcover,uvindex,solarenergy,next_day_aqi,aqi_category,month,day_of_week,dayofweek,is_weekend
2020-08-17,56.0,22.0,17.0,67.0,10.0,67.0,33.72,24.0,28.67,31.44,73.4,73.1,0.004,12.5,16.4,64.5,44.3,8,19.8,99.0,Moderate,8,0,0,False
2020-08-18,75.0,25.0,19.0,99.0,14.0,99.0,31.33,24.0,27.61,29.89,73.2,75.8,0.016,8.33,14.5,253.5,50.6,9,20.4,82.0,Moderate,8,1,1,False
2020-08-19,80.0,33.0,29.0,82.0,18.0,82.0,33.61,24.0,28.67,31.5,73.4,72.8,0.0,0.0,15.0,68.1,46.1,9,21.6,64.0,Moderate,8,2,2,False
2020-08-20,62.0,30.0,18.0,64.0,13.0,64.0,32.28,26.0,29.0,32.44,73.8,72.1,0.0,0.0,16.7,76.6,50.6,8,19.1,71.0,Moderate,8,3,3,False
2020-08-21,71.0,32.0,10.0,58.0,10.0,71.0,32.72,25.0,28.72,31.06,71.5,68.0,0.0,0.0,17.0,88.2,40.0,8,20.3,84.0,Moderate,8,4,4,False
2020-08-22,84.0,31.0,20.0,63.0,16.0,84.0,34.0,23.28,28.89,30.22,69.0,63.2,0.0,0.0,18.0,85.3,35.1,9,23.0,88.0,Moderate,8,5,5,True
2020-08-23,72.0,33.0,27.0,88.0,14.0,88.0,34.39,24.28,29.17,31.72,71.5,66.7,0.0,0.0,16.9,65.8,37.5,9,21.9,79.0,Moderate,8,6,6,True
2020-08-24,79.0,31.0,17.0,68.0,14.0,79.0,33.28,25.0,28.83,31.39,71.7,67.9,0.0,0.0,15.0,99.1,40.6,8,21.8,75.0,Moderate,8,0,0,False
2020-08-25,74.0,33.0,13.0,75.0,17.0,75.0,34.0,22.61,28.89,30.11,67.8,60.8,0.0,0.0,23.0,86.9,30.5,10,24.3,100.0,Moderate,8,1,1,False
2020-08-26,63.0,31.0,9.0,100.0,11.0,100.0,33.72,24.72,29.17,31.33,70.1,63.6,0.0,0.0,14.9,63.6,38.7,10,23.9,80.0,Moderate,8,2,2,False
2020-08-27,57.0,31.0,10.0,80.0,11.0,80.0,33.72,24.0,28.83,30.44,68.9,62.6,0.0,0.0,16.8,48.7,37.6,10,23.8,84.0,Moderate,8,3,3,False
2020-08-28,84.0,33.0,15.0,67.0,16.0,84.0,34.33,24.0,29.06,30.72,69.5,63.0,0.0,0.0,18.3,97.0,30.8,9,23.0,71.0,Moderate,8,4,4,False
2020-08-29,70.0,33.0,12.0,71.0,12.0,71.0,34.11,25.0,29.44,31.67,70.4,63.5,0.0,0.0,16.6,76.4,37.3,9,22.1,79.0,Moderate,8,5,5,True
2020-08-30,74.0,33.0,15.0,79.0,10.0,79.0,33.44,25.0,29.28,32.22,72.2,67.2,0.0,0.0,14.7,79.5,42.7,8,22.2,134.0,Unhealthy,8,6,6,True
2020-08-31,69.0,33.0,13.0,134.0,14.0,134.0,34.72,25.0,29.44,31.89,70.7,63.8,0.0,0.0,17.2,75.6,38.9,9,23.3,65.0,Moderate,8,0,0,False
2021-01-01,43.0,58.0,29.0,35.0,65.0,65.0,29.61,24.0,26.44,27.94,74.0,83.4,1.087,20.83,9.2,283.6,61.9,7,17.7,86.0,Moderate,1,4,4,False
2021-01-02,58.0,86.0,38.0,64.0,80.0,86.0,32.39,23.72,27.78,30.67,73.7,76.7,0.0,0.0,13.5,290.5,55.5,5,12.1,93.0,Moderate,1,5,5,True
2021-01-03,64.0,93.0,25.0,62.0,86.0,93.0,32.11,25.0,27.44,29.5,73.5,77.8,0.347,8.33,17.9,269.6,59.6,6,13.7,77.0,Moderate,1,6,6,True
2021-01-04,50.0,67.0,24.0,31.0,77.0,77.0,31.39,24.0,27.83,30.22,73.2,75.5,0.0,0.0,14.5,275.2,57.7,6,13.7,89.0,Moderate,1,0,0,False
2021-01-05,59.0,89.0,24.0,35.0,77.0,89.0,29.33,24.0,27.17,29.94,75.0,82.5,0.01,8.33,6.0,294.8,56.0,6,17.0,85.0,Moderate,1,1,1,False
2021-01-06,73.0,81.0,29.0,66.0,85.0,85.0,31.0,23.0,26.78,29.22,74.5,83.5,0.99,20.83,17.2,294.9,69.9,6,13.6,72.0,Moderate,1,2,2,False
2021-01-07,36.0,52.0,22.0,55.0,72.0,72.0,29.72,24.61,26.83,28.83,74.4,83.0,1.01,16.67,10.3,308.4,65.7,5,10.0,71.0,Moderate,1,3,3,False
2021-01-08,38.0,68.0,26.0,51.0,71.0,71.0,29.06,26.0,27.28,29.78,75.3,83.0,0.575,12.5,13.5,280.1,55.7,8,19.2,80.0,Moderate,1,4,4,False
2021-01-09,60.0,77.0,34.0,42.0,80.0,80.0,31.33,24.0,26.5,27.61,74.8,85.9,1.333,16.67,15.0,268.0,65.2,8,15.5,59.0,Moderate,1,5,5,True
2021-01-10,24.0,39.0,16.0,38.0,59.0,59.0,30.0,24.0,26.83,29.06,74.0,81.8,0.02,8.33,12.8,266.6,61.0,6,15.4,72.0,Moderate,1,6,6,True
2021-01-11,51.0,72.0,17.0,57.0,68.0,72.0,31.39,24.0,27.56,29.83,73.9,78.1,0.002,8.33,11.1,284.8,55.9,7,15.7,77.0,Moderate,1,0,0,False
2021-01-12,29.0,58.0,20.0,44.0,77.0,77.0,29.83,23.94,26.67,28.5,74.1,82.4,0.497,4.17,11.8,261.6,64.2,6,12.1,68.0,Moderate,1,1,1,False
2021-01-13,36.0,47.0,17.0,32.0,68.0,68.0,29.0,25.0,27.06,29.17,74.3,81.2,0.009,8.33,12.8,309.7,66.0,4,7.8,78.0,Moderate,1,2,2,False
2021-01-14,36.0,78.0,20.0,38.0,65.0,78.0,29.0,26.0,27.44,30.17,74.2,79.1,0.0,0.0,12.4,308.7,68.7,5,11.5,82.0,Moderate,1,3,3,False
2021-01-15,52.0,82.0,20.0,56.0,65.0,82.0,30.72,25.28,27.56,30.06,74.3,78.8,0.0,0.0,9.0,306.9,59.4,7,13.6,92.0,Moderate,1,4,4,False
2021-01-16,70.0,92.0,19.0,38.0,67.0,92.0,33.94,24.72,28.78,31.11,72.2,69.6,0.0,0.0,22.5,253.2,53.5,9,20.7,93.0,Moderate,1,5,5,True
2021-01-17,58.0,86.0,22.0,41.0,93.0,93.0,30.06,24.72,27.72,30.89,74.6,79.0,0.0,0.0,11.1,295.2,60.3,7,19.2,78.0,Moderate,1,6,6,True
2021-01-18,51.0,64.0,21.0,37.0,78.0,78.0,27.78,25.0,26.83,28.83,74.3,82.2,0.108,16.67,15.8,298.5,65.3,4,11.4,58.0,Moderate,1,0,0,False
2021-01-19,42.0,56.0,19.0,35.0,58.0,58.0,28.72,24.0,26.56,28.22,73.1,80.4,0.581,16.67,13.9,313.6,68.5,7,13.6,72.0,Moderate,1,1,1,False
2021-01-20,54.0,45.0,17.0,33.0,72.0,72.0,29.72,24.61,27.11,29.22,74.2,80.8,0.571,12.5,16.8,324.0,70.6,8,18.7,67.0,Moderate,1,2,2,False
2021-01-21,63.0,51.0,21.0,38.0,67.0,67.0,28.06,24.72,26.67,28.56,75.3,85.6,0.394,12.5,8.1,315.1,66.0,7,14.7,112.0,Unhealthy,1,3,3,False
2021-01-22,84.0,112.0,32.0,54.0,67.0,112.0,30.0,25.0,27.0,28.67,72.9,78.0,0.0,0.0,15.7,293.8,63.6,8,17.0,126.0,Unhealthy,1,4,4,False
2021-01-23,89.0,126.0,47.0,61.0,104.0,126.0,30.11,24.0,27.39,30.44,75.0,81.5,0.0,0.0,13.4,323.5,53.3,7,15.7,90.0,Moderate,1,5,5,True
2021-01-24,64.0,90.0,19.0,31.0,75.0,90.0,27.61,24.0,25.22,25.72,75.0,92.2,2.189,25.0,6.8,264.0,76.0,6,11.1,134.0,Unhealthy,1,6,6,True
2021-01-25,62.0,95.0,29.0,67.0,134.0,134.0,30.28,24.0,26.78,28.56,74.1,82.3,0.26,8.33,13.1,279.5,56.2,9,20.5,79.0,Moderate,1,0,0,False
2021-01-26,57.0,79.0,34.0,39.0,71.0,79.0,31.0,24.0,26.72,28.22,74.1,82.3,0.098,16.67,16.1,261.3,60.7,8,17.0,63.0,Moderate,1,1,1,False
2021-01-27,33.0,37.0,25.0,20.0,63.0,63.0,29.0,24.0,26.17,27.67,73.7,83.9,0.226,16.67,16.6,256.3,69.3,4,8.8,53.0,Moderate,1,2,2,False
2021-01-28,28.0,49.0,25.0,28.0,53.0,53.0,28.72,24.0,26.17,27.28,73.0,82.1,0.495,12.5,14.3,272.2,63.4,3,7.8,65.0,Moderate,1,3,3,False
2021-01-29,30.0,53.0,26.0,36.0,65.0,65.0,30.0,24.0,25.78,26.72,74.0,86.9,1.52,20.83,17.7,273.0,72.9,4,8.9,64.0,Moderate,1,4,4,False
2021-01-30,46.0,39.0,25.0,32.0,64.0,64.0,29.33,24.0,26.0,27.56,74.3,86.5,1.097,20.83,11.4,291.4,71.6,5,11.8,68.0,Moderate,1,5,5,True
2021-01-31,41.0,55.0,24.0,29.0,68.0,68.0,28.61,24.28,26.56,28.33,74.8,85.0,0.251,8.33,9.2,285.1,60.1,6,14.6,126.0,Unhealthy,1,6,6,True
2021-02-01,73.0,38.0,26.0,46.0,34.0,126.0,31.0,25.0,27.22,29.06,74.9,82.5,0.332,8.33,14.5,307.1,60.0,10,23.3,70.0,Moderate,2,0,0,False
2021-02-02,53.0,40.0,14.0,55.0,25.0,70.0,30.0,24.61,27.17,29.28,74.9,82.7,0.319,12.5,12.8,297.4,66.6,7,17.9,53.0,Moderate,2,1,1,False
2021-02-03,32.0,40.0,11.0,42.0,19.0,53.0,29.0,24.0,26.06,27.67,74.9,87.9,3.364,25.0,15.8,280.6,72.9,4,11.3,59.0,Moderate,2,2,2,False
2021-02-04,36.0,40.0,14.0,47.0,24.0,59.0,30.0,24.0,26.39,27.72,74.7,86.0,0.719,25.0,17.7,301.7,70.2,9,19.2,51.0,Moderate,2,3,3,False
2021-02-05,29.0,40.0,14.0,45.0,35.0,51.0,30.0,24.28,27.0,29.22,75.0,83.6,0.131,12.5,13.6,317.7,69.3,8,21.0,57.0,Moderate,2,4,4,False
2021-02-06,34.0,40.0,8.0,57.0,15.0,57.0,30.28,25.0,27.94,31.17,74.8,78.5,1.554,8.33,11.3,327.7,67.2,9,21.9,57.0,Moderate,2,5,5,True
2021-02-07,33.0,40.0,10.0,57.0,13.0,57.0,29.72,25.28,27.22,29.44,75.7,84.5,2.777,20.83,16.8,316.1,77.0,8,18.3,54.0,Moderate,2,6,6,True
2021-02-08,26.0,39.0,10.0,54.0,17.0,54.0,30.0,24.0,26.94,29.11,75.6,85.6,0.767,25.0,16.8,316.1,73.5,7,16.4,57.0,Moderate,2,0,0,False
2021-02-09,33.0,40.0,13.0,47.0,22.0,57.0,31.0,24.67,27.28,30.0,75.4,83.5,0.05,8.33,11.4,310.2,65.2,7,14.9,64.0,Moderate,2,1,1,False
2021-02-10,50.0,40.0,13.0,49.0,16.0,64.0,30.33,25.0,27.11,29.11,74.6,81.8,0.041,8.33,13.5,259.8,55.6,7,11.8,57.0,Moderate,2,2,2,False
2021-02-11,38.0,43.0,13.0,35.0,17.0,57.0,31.39,24.94,27.28,29.5,73.9,79.4,0.001,4.17,40.7,270.3,40.4,9,21.8,98.0,Moderate,2,3,3,False
2021-02-12,63.0,43.0,16.0,33.0,42.0,98.0,29.67,24.67,26.94,29.11,74.5,82.4,0.23,83.33,9.8,313.8,42.1,7,15.4,89.0,Moderate,2,4,4,False
2021-02-13,59.0,40.0,12.0,40.0,16.0,89.0,30.33,23.94,27.39,29.94,74.8,81.2,0.168,62.5,12.1,298.1,49.6,7,18.0,73.0,Moderate,2,5,5,True
2021-02-14,55.0,40.0,11.0,42.0,19.0,73.0,28.72,25.0,27.17,29.94,76.6,86.8,0.943,20.83,11.8,312.5,65.8,7,14.2,66.0,Moderate,2,6,6,True
2021-02-15,42.0,40.0,13.0,37.0,25.0,66.0,30.72,25.0,27.22,29.89,75.5,83.9,0.81,16.67,13.6,333.7,64.2,7,16.2,63.0,Moderate,2,0,0,False
2021-02-16,43.0,40.0,11.0,42.0,26.0,63.0,27.83,24.0,25.72,26.72,75.9,92.6,4.659,25.0,10.3,325.2,68.5,5,11.3,71.0,Moderate,2,1,1,False
2021-02-17,46.0,40.0,25.0,41.0,37.0,71.0,28.72,23.89,26.5,28.5,74.6,84.8,0.12,8.33,11.4,287.2,68.7,6,10.3,70.0,Moderate,2,2,2,False
2021-02-18,53.0,44.0,13.0,41.0,29.0,70.0,30.0,23.61,25.61,26.5,73.3,85.8,1.783,16.67,10.2,277.9,61.9,6,13.8,52.0,Moderate,2,3,3,False
2021-02-19,32.0,42.0,20.0,41.0,33.0,52.0,28.67,24.0,26.22,27.5,73.9,84.2,1.934,16.67,15.7,327.0,70.5,5,10.4,63.0,Moderate,2,4,4,False
2021-02-20,45.0,39.0,13.0,53.0,20.0,63.0,28.94,24.56,26.44,27.72,75.0,86.2,0.079,4.17,11.4,305.0,70.4,5,10.4,52.0,Moderate,2,5,5,True
2021-02-21,36.0,39.0,10.0,48.0,17.0,52.0,30.67,24.22,27.28,29.39,73.8,79.8,0.181,66.67,9.8,328.4,54.9,9,21.5,103.0,Unhealthy,2,6,6,True
2021-02-22,68.0,42.0,22.0,41.0,40.0,103.0,30.72,25.0,27.78,30.44,74.5,78.6,0.0,0.0,11.3,324.0,58.9,9,20.3,90.0,Moderate,2,0,0,False
2021-02-23,66.0,40.0,16.0,54.0,23.0,90.0,32.39,25.0,27.67,30.22,74.4,79.3,0.012,4.17,21.3,293.6,54.9,10,21.1,61.0,Moderate,2,1,1,False
2021-02-24,42.0,40.0,10.0,33.0,16.0,61.0,31.94,24.0,26.5,27.72,73.0,80.7,0.466,8.33,17.2,267.7,62.3,5,9.6,54.0,Moderate,2,2,2,False
2021-02-25,31.0,43.0,12.0,45.0,23.0,54.0,30.0,24.0,27.33,30.5,75.7,83.8,0.053,12.5,20.3,328.2,64.2,5,13.7,75.0,Moderate,2,3,3,False
2021-02-26,48.0,43.0,13.0,40.0,20.0,75.0,31.0,23.0,26.72,28.94,74.5,83.7,0.519,12.5,13.9,10.0,66.4,6,13.0,94.0,Moderate,2,4,4,False
2021-02-27,59.0,44.0,15.0,50.0,31.0,94.0,31.06,23.0,28.0,31.06,74.7,78.5,0.15,8.33,10.3,334.3,54.8,8,20.3,113.0,Unhealthy,2,5,5,True
2021-02-28,68.0,40.0,18.0,60.0,18.0,113.0,34.0,26.0,29.33,32.78,73.2,69.2,0.008,4.17,15.0,254.9,49.9,10,21.1,97.0,Moderate,2,6,6,True
2021-03-01,62.0,45.0,13.0,38.0,18.0,97.0,32.78,26.0,28.67,32.67,75.2,76.4,0.008,4.17,16.9,297.1,57.9,9,21.9,81.0,Moderate,3,0,0,False
2021-03-02,55.0,50.0,17.0,53.0,28.0,81.0,31.0,23.0,27.11,29.89,75.2,83.6,0.808,20.83,12.8,341.2,64.3,8,19.6,83.0,Moderate,3,1,1,False
2021-03-03,59.0,46.0,21.0,50.0,35.0,83.0,31.0,24.0,28.0,31.39,75.1,79.2,1.42,16.67,15.7,316.0,56.4,10,21.0,103.0,Unhealthy,3,2,2,False
2021-03-04,62.0,45.0,19.0,49.0,31.0,103.0,31.0,25.0,28.11,31.17,74.7,77.7,0.124,8.33,13.9,330.4,54.6,9,19.4,81.0,Moderate,3,3,3,False
2021-03-05,65.0,54.0,16.0,59.0,30.0,81.0,31.0,24.0,27.28,29.39,74.5,80.9,0.028,4.17,21.3,356.6,56.5,10,22.8,95.0,Moderate,3,4,4,False
2021-03-06,71.0,59.0,25.0,52.0,42.0,95.0,30.11,24.39,27.22,29.33,75.0,82.5,2.577,12.5,11.4,297.8,61.1,9,20.3,103.0,Unhealthy,3,5,5,True
2021-03-07,64.0,41.0,23.0,51.0,31.0,103.0,32.0,25.0,27.22,29.33,74.6,81.9,0.084,8.33,15.0,298.5,59.8,8,18.9,81.0,Moderate,3,6,6,True
2021-03-08,58.0,40.0,16.0,41.0,22.0,81.0,31.0,24.0,26.61,28.06,73.8,82.5,0.133,8.33,19.7,259.3,60.8,5,11.4,63.0,Moderate,3,0,0,False
2021-03-09,51.0,41.0,15.0,33.0,22.0,63.0,31.0,24.0,26.67,28.0,73.0,79.7,0.88,4.17,11.1,306.6,53.1,9,21.8,91.0,Moderate,3,1,1,False
2021-03-10,60.0,42.0,21.0,42.0,39.0,91.0,30.72,25.0,27.44,29.56,74.3,80.0,0.727,8.33,20.2,318.1,63.3,7,16.8,53.0,Moderate,3,2,2,False
2021-03-11,38.0,39.0,9.0,43.0,21.0,53.0,29.83,22.0,26.11,27.67,72.8,82.4,1.425,20.83,11.4,290.5,70.1,9,18.6,99.0,Moderate,3,3,3,False
2021-03-12,66.0,41.0,19.0,45.0,25.0,99.0,30.39,24.0,27.28,29.61,74.6,81.2,0.01,4.17,12.5,302.3,53.2,9,21.9,72.0,Moderate,3,4,4,False
2021-03-13,53.0,41.0,13.0,41.0,25.0,72.0,31.28,24.72,28.17,31.06,73.1,73.6,0.114,4.17,12.8,285.5,51.5,8,19.6,73.0,Moderate,3,5,5,True
2021-03-14,52.0,41.0,16.0,37.0,21.0,73.0,30.72,24.0,27.33,29.33,72.9,76.4,0.221,4.17,11.4,287.7,49.8,8,18.8,92.0,Moderate,3,6,6,True
2021-03-15,55.0,42.0,18.0,49.0,34.0,92.0,29.72,25.0,27.5,30.11,75.0,81.4,0.0,0.0,7.9,267.9,52.0,9,23.5,101.0,Unhealthy,3,0,0,False
2021-03-16,67.0,46.0,13.0,57.0,36.0,101.0,31.72,25.28,27.72,30.06,74.3,78.4,0.532,4.17,11.4,317.9,56.8,8,18.4,123.0,Unhealthy,3,1,1,False
2021-03-17,78.0,55.0,20.0,53.0,45.0,123.0,32.0,24.28,28.44,30.89,72.9,72.6,0.0,0.0,17.7,329.5,41.0,10,24.2,125.0,Unhealthy,3,2,2,False
2021-03-18,78.0,45.0,16.0,74.0,40.0,125.0,32.28,25.28,28.83,32.11,73.3,71.4,0.001,4.17,10.3,282.2,51.7,9,22.4,96.0,Moderate,3,3,3,False
2021-03-19,73.0,42.0,14.0,59.0,35.0,96.0,31.39,25.28,28.39,31.89,74.5,75.7,0.001,4.17,14.9,269.6,53.4,7,19.0,106.0,Unhealthy,3,4,4,False
2021-03-20,65.0,44.0,16.0,56.0,31.0,106.0,33.0,25.72,28.44,31.5,73.9,74.3,0.153,4.17,11.2,286.1,47.0,10,24.6,118.0,Unhealthy,3,5,5,True
2021-03-21,81.0,41.0,16.0,51.0,17.0,118.0,33.0,25.0,28.56,31.72,74.4,75.1,0.0,0.0,16.4,287.7,45.0,9,21.3,93.0,Moderate,3,6,6,True
2021-03-22,62.0,41.0,15.0,43.0,18.0,93.0,33.0,24.61,28.89,31.83,73.0,70.7,0.008,4.17,16.8,278.2,48.1,9,20.7,77.0,Moderate,3,0,0,False
2021-03-23,51.0,41.0,11.0,44.0,16.0,77.0,33.0,25.0,29.0,32.17,73.4,71.0,0.001,4.17,17.3,257.9,48.4,8,19.9,64.0,Moderate,3,1,1,False
2021-03-24,43.0,40.0,11.0,37.0,15.0,64.0,32.33,25.0,28.39,30.83,72.6,71.7,0.0,0.0,16.9,258.7,49.5,7,16.0,68.0,Moderate,3,2,2,False
2021-03-25,38.0,41.0,9.0,41.0,17.0,68.0,32.39,25.0,28.11,30.83,73.3,74.0,0.01,4.17,11.4,266.8,51.3,5,12.5,83.0,Moderate,3,3,3,False
2021-03-26,57.0,42.0,19.0,53.0,28.0,83.0,33.0,24.0,28.72,32.17,73.9,73.2,0.0,0.0,15.7,320.0,42.3,8,21.0,91.0,Moderate,3,4,4,False
2021-03-27,62.0,49.0,13.0,63.0,33.0,91.0,32.0,25.28,28.17,31.39,75.2,79.0,0.196,16.67,11.4,261.5,55.2,8,18.5,78.0,Moderate,3,5,5,True
2021-03-28,57.0,43.0,15.0,71.0,31.0,78.0,32.72,25.0,28.78,32.44,76.0,78.5,0.003,8.33,11.3,343.0,52.0,9,20.1,91.0,Moderate,3,6,6,True
2021-03-29,65.0,48.0,19.0,67.0,37.0,91.0,31.0,26.0,28.5,33.22,76.6,80.8,0.078,8.33,13.4,340.0,59.4,7,18.6,76.0,Moderate,3,0,0,False
2021-03-30,59.0,42.0,15.0,55.0,30.0,76.0,29.06,26.0,27.33,30.5,76.0,84.4,0.025,12.5,8.1,290.5,57.4,6,12.1,69.0,Moderate,3,1,1,False
2021-03-31,56.0,43.0,18.0,48.0,25.0,69.0,32.72,25.0,28.22,30.89,75.0,78.7,0.153,8.33,15.0,267.2,58.1,7,18.7,52.0,Moderate,3,2,2,False
2021-04-01,28.0,41.0,11.0,43.0,19.0,52.0,30.28,25.0,27.44,29.67,73.4,77.2,0.0,0.0,13.1,268.0,57.8,4,6.5,70.0,Moderate,4,3,3,False
2021-04-02,51.0,44.0,11.0,42.0,19.0,70.0,32.72,26.0,29.0,32.17,73.6,71.5,0.0,0.0,13.9,334.4,55.2,9,20.8,67.0,Moderate,4,4,4,False
2021-04-03,39.0,42.0,9.0,57.0,22.0,67.0,28.67,24.0,26.28,28.11,75.0,87.1,2.885,16.67,11.4,118.0,69.9,7,12.9,103.0,Unhealthy,4,5,5,True
2021-04-04,68.0,43.0,30.0,49.0,37.0,103.0,30.0,25.0,27.72,30.67,75.4,81.0,0.01,4.17,9.0,334.9,58.1,7,17.3,85.0,Moderate,4,6,6,True
2021-04-05,61.0,43.0,15.0,59.0,28.0,85.0,31.06,26.0,28.28,31.61,74.4,76.2,0.0,0.0,10.7,252.2,56.4,6,14.6,61.0,Moderate,4,0,0,False
2021-04-06,43.0,43.0,10.0,36.0,18.0,61.0,32.83,25.0,28.56,30.78,72.6,71.1,0.0,0.0,21.3,260.4,46.7,8,19.1,52.0,Moderate,4,1,1,False
2021-04-07,30.0,42.0,11.0,43.0,19.0,52.0,30.61,25.0,27.39,29.39,73.0,76.6,0.07,12.5,18.6,270.8,59.5,6,13.7,57.0,Moderate,4,2,2,False
2021-04-08,39.0,51.0,12.0,40.0,22.0,57.0,33.0,25.0,28.94,31.5,73.3,71.5,0.0,0.0,13.5,270.0,49.2,8,21.4,77.0,Moderate,4,3,3,False
2021-04-09,55.0,43.0,14.0,49.0,28.0,77.0,32.0,26.0,28.94,32.78,75.1,75.2,0.0,0.0,13.6,321.8,49.2,8,21.5,101.0,Unhealthy,4,4,4,False
2021-04-10,64.0,43.0,16.0,50.0,29.0,101.0,32.0,23.72,27.78,30.78,73.9,77.3,0.233,8.33,17.2,322.5,59.4,8,19.2,108.0,Unhealthy,4,5,5,True
2021-04-11,66.0,50.0,18.0,60.0,31.0,108.0,32.72,24.61,27.61,29.5,73.3,76.5,0.038,4.17,16.2,269.3,52.5,8,20.3,93.0,Moderate,4,6,6,True
2021-04-12,69.0,51.0,20.0,54.0,31.0,93.0,33.0,24.28,28.0,29.89,73.2,75.2,1.045,8.33,12.5,259.3,55.2,8,20.1,82.0,Moderate,4,0,0,False
2021-04-13,70.0,63.0,18.0,64.0,40.0,82.0,33.0,25.0,27.61,29.5,74.5,80.4,0.004,8.33,10.3,31.1,55.2,8,19.9,81.0,Moderate,4,1,1,False
2021-04-14,65.0,55.0,16.0,65.0,32.0,81.0,32.0,24.28,27.0,28.78,74.5,82.8,0.122,8.33,13.9,251.7,56.5,9,20.1,88.0,Moderate,4,2,2,False
2021-04-15,67.0,55.0,27.0,50.0,42.0,88.0,32.0,24.0,26.83,28.44,74.1,82.7,0.101,16.67,12.1,264.8,53.4,6,14.3,94.0,Moderate,4,3,3,False
2021-04-16,69.0,55.0,20.0,50.0,44.0,94.0,32.0,24.28,28.22,31.11,74.3,76.8,0.0,0.0,11.2,23.3,53.8,8,19.7,118.0,Unhealthy,4,4,4,False
2021-04-17,67.0,43.0,20.0,39.0,41.0,118.0,32.0,25.28,28.11,31.22,75.7,80.4,1.037,12.5,9.2,338.6,55.9,9,20.5,93.0,Moderate,4,5,5,True
2021-04-18,57.0,42.0,16.0,32.0,26.0,93.0,32.0,25.28,28.28,31.28,75.2,78.3,0.002,4.17,11.1,338.3,58.3,8,20.4,108.0,Unhealthy,4,6,6,True
2021-04-19,63.0,52.0,14.0,41.0,30.0,108.0,32.72,25.0,28.61,31.61,74.2,74.9,0.001,4.17,9.6,11.9,49.6,8,20.7,94.0,Moderate,4,0,0,False
2021-04-20,64.0,52.0,12.0,55.0,30.0,94.0,32.72,24.0,28.61,31.28,73.2,72.2,0.001,4.17,15.8,52.6,49.9,7,19.0,105.0,Unhealthy,4,1,1,False
2021-04-21,76.0,56.0,19.0,50.0,37.0,105.0,33.72,24.72,29.06,31.78,72.8,69.8,0.0,0.0,11.4,38.3,39.3,9,23.4,99.0,Moderate,4,2,2,False
2021-04-22,63.0,52.0,14.0,60.0,40.0,99.0,33.0,24.5,29.06,31.5,72.0,68.0,0.0,0.0,12.5,24.7,42.1,9,22.1,112.0,Unhealthy,4,3,3,False
2021-04-23,75.0,51.0,16.0,65.0,42.0,112.0,32.72,24.28,28.28,30.78,73.4,74.5,0.427,8.33,9.5,1.9,47.6,8,22.2,115.0,Unhealthy,4,4,4,False
2021-04-24,88.0,61.0,18.0,73.0,40.0,115.0,32.72,24.28,28.83,31.61,72.7,70.2,0.0,0.0,12.7,336.0,44.9,10,23.5,116.0,Unhealthy,4,5,5,True
2021-04-25,74.0,55.0,17.0,58.0,36.0,116.0,33.0,25.28,29.33,33.0,73.7,70.2,0.0,0.0,13.5,44.3,42.2,8,20.8,117.0,Unhealthy,4,6,6,True
2021-04-26,64.0,52.0,11.0,59.0,24.0,117.0,34.0,26.0,29.72,33.78,74.7,71.4,0.0,0.0,17.0,83.8,35.4,8,21.6,138.0,Unhealthy,4,0,0,False
2021-04-27,75.0,51.0,12.0,65.0,28.0,138.0,34.0,25.28,29.33,33.28,74.3,71.7,0.0,0.0,14.9,95.1,41.2,9,22.3,94.0,Moderate,4,1,1,False
2021-04-28,61.0,51.0,15.0,56.0,34.0,94.0,32.0,24.28,27.67,30.44,75.1,80.8,2.397,16.67,11.7,293.3,58.7,8,17.7,85.0,Moderate,4,2,2,False
2021-04-29,69.0,60.0,17.0,44.0,38.0,85.0,33.0,24.28,28.39,31.17,74.5,76.6,0.001,4.17,11.2,113.5,48.5,8,21.1,91.0,Moderate,4,3,3,False
2021-04-30,71.0,57.0,18.0,55.0,42.0,91.0,32.0,25.0,28.78,32.89,75.6,77.2,0.004,8.33,13.5,41.3,55.2,6,16.7,102.0,Unhealthy,4,4,4,False
2021-05-01,66.0,51.0,15.0,57.0,33.0,102.0,33.72,26.0,29.44,34.39,76.3,76.2,0.0,0.0,15.6,88.7,49.5,8,18.4,89.0,Moderate,5,5,5,True
2021-05-02,55.0,47.0,13.0,53.0,17.0,89.0,33.11,26.28,29.56,34.56,76.3,75.5,0.0,0.0,16.6,73.7,45.9,8,19.4,95.0,Moderate,5,6,6,True
2021-05-03,61.0,50.0,10.0,51.0,20.0,95.0,33.06,26.28,29.28,33.78,75.6,74.8,0.0,0.0,17.6,93.6,49.9,8,19.4,113.0,Unhealthy,5,0,0,False
2021-05-04,74.0,54.0,18.0,39.0,26.0,113.0,33.0,25.28,29.11,33.33,75.0,74.1,0.0,0.0,8.8,110.4,46.4,8,19.8,117.0,Unhealthy,5,1,1,False
2021-05-05,73.0,53.0,20.0,45.0,38.0,117.0,32.28,26.0,28.83,33.22,76.0,77.8,1.333,4.17,8.7,31.7,53.9,8,18.5,77.0,Moderate,5,2,2,False
2021-05-06,57.0,53.0,16.0,66.0,38.0,77.0,32.0,24.61,27.5,29.89,75.5,82.8,0.25,8.33,10.3,334.8,61.7,8,17.7,151.0,Unhealthy,5,3,3,False
